cd_UGestora;dt_Ano;nu_Licitacao;tp_Licitacao;dt_Homologacao;nu_Propostas;vl_Licitacao;tp_Objeto;dt_MesAno;registroCGE;tp_regimeExecucao
601189;NULL;000072016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
601189;2010;000142010;2;2010-06-25 00:00:00;1;219242.8100;1;062010;NULL;NULL
601192;2014;000022014;2;2014-07-03 00:00:00;1;295404.4800;1;122014;;5
601192;2014;000022014;7;2014-06-24 00:00:00;1;201000.0000;1;122014;;5
601192;2014;000032014;2;2014-07-03 00:00:00;1;505360.8400;1;122014;;5
601192;2014;000032014;7;2014-06-10 00:00:00;1;388696.0300;1;122014;;5
601192;NULL;000032016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
601192;2014;000042014;2;2014-07-09 00:00:00;1;407350.0000;1;122014;;5
601192;NULL;000042016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
601192;NULL;000052016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
601196;2011;000072011;2;2011-12-19 00:00:00;2;207219.8500;1;122011;;5
601196;2013;000172013;3;2013-03-13 00:00:00;3;57359.4600;1;052013;NULL;NULL
601199;2011;000012011;6;2011-11-24 00:00:00;1;14542.3000;1;112011;;5
601199;2011;000052011;2;2011-03-18 00:00:00;1;219707.2300;1;032011;NULL;NULL
601199;2011;000062011;3;2011-04-01 00:00:00;3;92052.1400;1;042011;;5
601199;2011;000072011;3;2011-04-01 00:00:00;3;72336.4100;1;042011;;5
601199;2011;000142011;3;2011-11-24 00:00:00;3;43605.2800;1;112011;;5
601200;2013;000012013;2;2013-06-21 00:00:00;2;288792.6200;1;062013;;5
601200;2013;000012013;3;2013-05-13 00:00:00;3;16091.9300;1;052013;;5
601200;2014;000012014;1;2014-05-28 00:00:00;3;1664364.0000;1;052014;;5
601200;2015;000012015;1;2015-09-21 00:00:00;0;1514794.0800;1;092015;;5
601200;NULL;000012016;8;NULL;NULL;NULL;NULL;022016;NULL;NULL
601200;NULL;000012016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;NULL;000012016;12;NULL;NULL;NULL;NULL;022016;NULL;NULL
601200;2012;000022012;3;2012-03-26 00:00:00;3;104114.2900;1;032012;NULL;NULL
601200;2013;000022013;2;2013-05-29 00:00:00;1;966964.2800;1;052013;;5
601200;NULL;000022016;8;NULL;NULL;NULL;NULL;042016;NULL;NULL
601200;NULL;000022016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;NULL;000022016;12;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;2014;000032013;2;2014-03-10 00:00:00;1;1196216.5800;1;052014;;5
601200;NULL;000032016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;2011;000042011;3;2011-06-01 00:00:00;3;46080.0000;1;062011;;5
601200;NULL;000042016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;NULL;000052016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
601200;NULL;000062016;11;NULL;NULL;NULL;NULL;042016;NULL;NULL
601200;2011;000072011;3;2011-08-15 00:00:00;3;144454.8700;1;082011;;5
601200;NULL;000082016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;NULL;000092016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
601200;NULL;000102016;11;NULL;NULL;NULL;NULL;032016;NULL;NULL
601200;NULL;000112016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
601200;NULL;000132016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
601200;NULL;000142016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
601200;NULL;000152016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
601200;2013;000162013;3;2013-12-02 00:00:00;4;131850.0000;1;122013;;5
601200;NULL;000162016;11;NULL;NULL;NULL;NULL;052016;NULL;NULL
601200;NULL;000352015;11;NULL;NULL;NULL;NULL;012016;NULL;NULL
601209;NULL;000000000;9;NULL;NULL;NULL;1;002010;NULL;NULL
601210;NULL;000000000;9;NULL;NULL;NULL;1;002010;NULL;NULL
601211;2010;000022010;1;2010-12-30 00:00:00;1;1993176.8300;1;122010;;5
601211;2012;000022012;2;2012-07-05 00:00:00;1;950339.9100;1;072012;;5
